user_id,Count(tweets),Sum(retweet_count),Sum(reply_count),Sum(favorite_count),Sum(num_hashtags),Sum(num_urls),Sum(num_mentions),Sum(tweet_length),Sum(retweeted),Avg(retweet_count),Avg(reply_count),Avg(favorite_count),Avg(num_hashtags),Avg(num_urls),Avg(num_mentions),Avg(tweet_length),Avg(retweeted),Min(retweet_count),Min(reply_count),Min(favorite_count),Min(num_hashtags),Min(num_urls),Min(num_mentions),Min(tweet_length),Max(retweet_count),Max(reply_count),Max(favorite_count),Max(num_hashtags),Max(num_urls),Max(num_mentions),Max(tweet_length)
480104212.0,1052,46977.0,0.0,267.0,606.0,428.0,919.0,101416,192,44.65494296577947,0.0,0.25380228136882127,0.5760456273764258,0.4068441064638783,0.873574144486692,96.40304182509506,0.18250950570342206,0.0,0.0,0.0,0.0,0.0,0.0,0,14461.0,0.0,30.0,7.0,5.0,5.0,150
480748987.0,3213,5035563.0,0.0,293.0,578.0,261.0,1962.0,200588,725,1567.2464985994397,0.0,0.09119203236850296,0.17989417989417988,0.08123249299719888,0.6106442577030813,62.4301276065982,0.225645813881108,0.0,0.0,0.0,0.0,0.0,0.0,0,3350098.0,0.0,7.0,8.0,3.0,5.0,147
481505805.0,3164,3179815.0,0.0,1155.0,801.0,452.0,2339.0,254613,1458,1004.9984197218711,0.0,0.36504424778761063,0.2531605562579014,0.14285714285714285,0.7392541087231352,80.47187104930468,0.4608091024020228,0.0,0.0,0.0,0.0,0.0,0.0,0,139295.0,0.0,28.0,14.0,2.0,5.0,152
481913106.0,3160,43367850.0,0.0,273.0,1501.0,170.0,3199.0,288017,2341,13724.003164556962,0.0,0.08639240506329114,0.475,0.05379746835443038,1.0123417721518988,91.14462025316456,0.7408227848101265,0.0,0.0,0.0,0.0,0.0,0.0,4,1165191.0,0.0,40.0,6.0,1.0,9.0,156
481994964.0,1120,109601.0,0.0,348.0,443.0,67.0,1246.0,103107,581,97.85803571428572,0.0,0.3107142857142857,0.39553571428571427,0.059821428571428574,1.1125,92.05982142857142,0.51875,0.0,0.0,0.0,0.0,0.0,0.0,8,21890.0,0.0,85.0,6.0,2.0,9.0,152
482179475.0,2307,620858.0,0.0,292.0,477.0,605.0,1707.0,141944,421,269.1192024273949,0.0,0.12657130472475075,0.2067620286085826,0.2622453402687473,0.7399219765929779,61.52752492414391,0.1824880797572605,0.0,0.0,0.0,0.0,0.0,0.0,6,52671.0,0.0,4.0,7.0,2.0,8.0,144
482517693.0,2727,99822.0,0.0,232.0,1859.0,643.0,1352.0,232199,648,36.605060506050606,0.0,0.08507517418408507,0.6817015034836817,0.2357902456912358,0.4957829116244958,85.14814814814815,0.2376237623762376,0.0,0.0,0.0,0.0,0.0,0.0,6,9713.0,0.0,9.0,7.0,2.0,7.0,148
482865517.0,3148,113113.0,0.0,2085.0,1995.0,2888.0,2938.0,299812,2133,35.93170266836086,0.0,0.6623252858958069,0.6337357052096569,0.9174078780177891,0.9332909783989835,95.23888182973316,0.6775730622617535,0.0,0.0,0.0,0.0,0.0,0.0,18,6777.0,0.0,99.0,9.0,2.0,10.0,152
483204176.0,3231,67181.0,0.0,3995.0,127.0,125.0,3406.0,235384,416,20.792633859486227,0.0,1.2364593005261528,0.039306716186939025,0.0386877127824203,1.0541627978953885,72.85174868461776,0.12875270813989476,0.0,0.0,0.0,0.0,0.0,0.0,3,9027.0,0.0,56.0,5.0,2.0,6.0,148
1664238487.0,3224,2379993.0,0.0,8365.0,417.0,118.0,1639.0,222543,756,738.2112282878412,0.0,2.5946029776674937,0.1293424317617866,0.03660049627791563,0.5083746898263027,69.02698511166253,0.23449131513647642,0.0,0.0,0.0,0.0,0.0,0.0,0,356198.0,0.0,52.0,6.0,1.0,9.0,151
1664307984.0,1758,3303755.0,0.0,1102.0,40.0,72.0,1257.0,91266,704,1879.269055745165,0.0,0.626848691695108,0.022753128555176336,0.040955631399317405,0.7150170648464164,51.91467576791809,0.4004550625711035,0.0,0.0,0.0,0.0,0.0,0.0,0,272177.0,0.0,46.0,3.0,1.0,4.0,152
1668189836.0,3161,8387187.0,0.0,788.0,323.0,107.0,2633.0,216179,2127,2653.3334387851946,0.0,0.24928819993672888,0.10218285352736475,0.03385004745333755,0.8329642518190447,68.38943372350522,0.6728883264789624,0.0,0.0,0.0,0.0,0.0,0.0,0,191732.0,0.0,17.0,10.0,2.0,6.0,152
1669189561.0,3175,2993127.0,0.0,824.0,178.0,325.0,2218.0,152942,1629,942.7171653543307,0.0,0.2595275590551181,0.05606299212598425,0.10236220472440945,0.6985826771653544,48.17070866141732,0.5130708661417323,0.0,0.0,0.0,0.0,0.0,0.0,0,109337.0,0.0,27.0,6.0,2.0,6.0,160
1670962238.0,3212,54.0,0.0,480.0,22.0,9.0,2055.0,212933,5,0.016811955168119553,0.0,0.149439601494396,0.00684931506849315,0.002801992528019925,0.6397882938978829,66.29296388542964,0.001556662515566625,0.0,0.0,0.0,0.0,0.0,0.0,2,4.0,0.0,5.0,1.0,1.0,5.0,140
1671101821.0,3208,241384.0,0.0,367.0,244.0,258.0,2528.0,141385,409,75.24438902743142,0.0,0.11440149625935161,0.07605985037406483,0.08042394014962594,0.7880299251870324,44.072630922693264,0.12749376558603492,0.0,0.0,0.0,0.0,0.0,0.0,0,44432.0,0.0,6.0,4.0,2.0,10.0,146
